"simulation_index","MOD_demand_subset","fleet_size","network_name","vehtype","objective_function","evaluation_int_start","evaluation_int_end","random_seed","start_time","end_time","op_module","demand_base","op_init_veh_distribution","network_type","sim_env","sumo_t_update","sumo_fcd_vehicles","rerouting_sc","hybrid_router","p_ref","reliable_tt_det","f_det","reliable_tt_prob","k_quantile","sim_declined_rq","rtt_corr_add","op_max_wait_time","routing_behavior_scenario","op_const_boarding_time","Simulated?"
"100","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","300","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"101","0.4","4000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","300","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"102","0.6","6000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","300","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"103","0.8","8000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","300","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"104","1","10000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","300","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"105","0.02","200","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","600","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"106","0.05","500","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","600","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"107","0.1","1000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","600","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"108","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","600","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"109","0.4","4000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","600","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"110","0.6","6000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","600","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"111","0.8","8000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","600","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"112","1","10000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","600","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"113","0.02","200","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"114","0.05","500","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"115","0.1","1000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"116","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"117","0.4","4000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"118","0.6","6000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"119","0.8","8000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"120","1","10000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"121","0.02","200","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1200","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"122","0.05","500","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1200","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"123","0.1","1000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1200","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"124","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1200","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"125","0.4","4000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1200","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"126","0.6","6000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1200","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"127","0.8","8000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1200","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"128","1","10000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1200","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"129","0.02","200","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1800","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"130","0.05","500","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1800","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"131","0.1","1000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1800","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"132","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1800","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"133","0.4","4000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1800","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"134","0.6","6000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1800","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"135","0.8","8000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1800","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"136","1","10000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","1800","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"137","0.02","200","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.02",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"138","0.05","500","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.02",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"139","0.1","1000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.02",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"140","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.02",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"141","0.4","4000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.02",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"142","0.6","6000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.02",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"143","0.8","8000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.02",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"144","1","10000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.02",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"145","0.02","200","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.05",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"146","0.05","500","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.05",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"147","0.1","1000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.05",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"148","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.05",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"149","0.4","4000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.05",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"150","0.6","6000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.05",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"151","0.8","8000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.05",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"152","1","10000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.05",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"153","0.02","200","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.1",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"154","0.05","500","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.1",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"155","0.1","1000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.1",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"156","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.1",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"157","0.4","4000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.1",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"158","0.6","6000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.1",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"159","0.8","8000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.1",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"160","1","10000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.1",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"161","0.02","200","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.2",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"162","0.05","500","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.2",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"163","0.1","1000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.2",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"164","0.2","2000","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.2",,"0","","0","","0","","pv_replacement","0","300","","30","1"
